Bundle,Dependency Type,Wired Bundle,Package
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.jetty.server_9.3.9.v20160517,org.eclipse.jetty.server.session
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.jetty.servlet_9.3.9.v20160517,org.eclipse.jetty.servlet
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.jetty.util_9.3.9.v20160517,org.eclipse.jetty.util
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.jetty.util_9.3.9.v20160517,org.eclipse.jetty.util.component
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.jetty.util_9.3.9.v20160517,org.eclipse.jetty.util.log
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.jetty.util_9.3.9.v20160517,org.eclipse.jetty.util.ssl
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.jetty.util_9.3.9.v20160517,org.eclipse.jetty.util.thread
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.cm
org.eclipse.equinox.http.jetty_3.3.0.v20160324-1850,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.startlevel
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.packageadmin
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.equinox.http.registry_1.1.400.v20150715-1528,osgi.wiring.bundle,org.eclipse.equinox.registry_3.6.100.v20160223-2218,
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.annotation
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.descriptor
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.dto
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework.dto
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework.wiring
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http.context
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http.runtime
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http.runtime.dto
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http.whiteboard
org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.equinox.http.servlet_1.3.1.v20160808-1329,org.eclipse.equinox.http.servlet
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.equinox.servletbridge_1.3.200.v20160128-1435,org.eclipse.equinox.servletbridge
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.http.servletbridge_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http
org.eclipse.equinox.io_1.1.100.v20150430-1834,osgi.wiring.package,org.eclipse.equinox.util_1.0.500.v20130404-1337,org.eclipse.equinox.internal.util.hash
org.eclipse.equinox.io_1.1.100.v20150430-1834,osgi.wiring.package,org.eclipse.equinox.util_1.0.500.v20130404-1337,org.eclipse.equinox.internal.util.pool
org.eclipse.equinox.io_1.1.100.v20150430-1834,osgi.wiring.package,org.eclipse.equinox.util_1.0.500.v20130404-1337,org.eclipse.equinox.internal.util.ref
org.eclipse.equinox.io_1.1.100.v20150430-1834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.io_1.1.100.v20150430-1834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.log
org.eclipse.equinox.io_1.1.100.v20150430-1834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.equinox.util_1.0.500.v20130404-1337,org.eclipse.equinox.internal.util.ref
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.equinox.util_1.0.500.v20130404-1337,org.eclipse.equinox.internal.util.timer
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.cm
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.log
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.provisioning
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.useradmin
org.eclipse.equinox.ip_1.1.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,org.eclipse.equinox.jsp.jasper
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.packageadmin
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.bundle,org.eclipse.equinox.registry_3.6.100.v20160223-2218,
org.eclipse.equinox.jsp.jasper.registry_1.0.300.v20130327-1442,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.annotation
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.descriptor
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,javax.servlet.jsp_2.2.0.v201112011158,javax.servlet.jsp
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,org.apache.jasper.glassfish_2.2.2.v201501141630,org.apache.jasper.servlet
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.http
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.packageadmin
org.eclipse.equinox.jsp.jasper_1.0.500.v20150119-1358,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,javax.xml_1.3.4.v201005080400,javax.xml.parsers
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework.wiring
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.cm
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.log
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,org.eclipse.osgi.services_3.5.100.v20160504-1419,org.osgi.service.metatype
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.xml.sax
org.eclipse.equinox.metatype_1.4.200.v20160324-1850,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.xml.sax.helpers
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,javax.xml_1.3.4.v201005080400,javax.xml.parsers
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.core.jobs_3.8.0.v20160509-0411,org.eclipse.core.runtime.jobs
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.internal.p2.core.helpers
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.jarprocessor_1.0.500.v20160504-1450,org.eclipse.equinox.internal.p2.jarprocessor
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,org.eclipse.equinox.internal.p2.metadata
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.internal.p2.persistence
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.internal.p2.repository
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.internal.p2.repository.helpers
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.internal.provisional.p2.core.eventbus
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.internal.provisional.p2.repository
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.p2.core
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.p2.core.spi
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository.artifact
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository.artifact.spi
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository.spi
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.jarprocessor_1.0.500.v20160504-1450,org.eclipse.internal.provisional.equinox.p2.jarprocessor
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.service.datalocation
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.signedcontent
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.preferences_3.6.1.v20160815-1406,org.osgi.service.prefs
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.w3c.dom
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.package,javax.xml_1.3.4.v201005080400,org.xml.sax
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.bundle,org.eclipse.equinox.registry_3.6.100.v20160223-2218,
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.bundle,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,
org.eclipse.equinox.p2.artifact.repository_1.1.500.v20160419-0834,osgi.wiring.bundle,org.tukaani.xz_1.3.0.v201308270617,
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.internal.p2.core.helpers
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,org.eclipse.equinox.internal.provisional.p2.director
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.p2.core
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.engine_2.4.100.v20160419-0834,org.eclipse.equinox.p2.engine
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,org.eclipse.equinox.p2.metadata
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,org.eclipse.equinox.p2.planner
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,org.eclipse.equinox.p2.query
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository.artifact
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository.metadata
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.framework.console
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.service.environment
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.p2.console_1.0.500.v20160504-1450,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.framework.eventmgr
org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.framework.log
org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.service.debug
org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.util.tracker
org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.app_1.3.400.v20150715-1528,org.eclipse.equinox.app
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.internal.p2.core.helpers
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,org.eclipse.equinox.internal.p2.director
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.engine_2.4.100.v20160419-0834,org.eclipse.equinox.internal.p2.engine
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.internal.provisional.p2.core.eventbus
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,org.eclipse.equinox.internal.provisional.p2.director
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.internal.provisional.p2.repository
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.p2.core
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.p2.core.spi
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.engine_2.4.100.v20160419-0834,org.eclipse.equinox.p2.engine
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.engine_2.4.100.v20160419-0834,org.eclipse.equinox.p2.engine.query
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,org.eclipse.equinox.p2.metadata
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,org.eclipse.equinox.p2.metadata.expression
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,org.eclipse.equinox.p2.planner
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,org.eclipse.equinox.p2.query
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository.artifact
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.equinox.p2.repository_2.3.200.v20160421-0324,org.eclipse.equinox.p2.repository.metadata
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.framework.log
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.service.environment
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.service.packageadmin
org.eclipse.equinox.p2.director.app_1.0.500.v20160419-0834,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.internal.p2.core.helpers
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.simpleconfigurator_1.1.200.v20160504-1450,org.eclipse.equinox.internal.provisional.configurator
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.p2.core
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.core_2.4.100.v20160419-0834,org.eclipse.equinox.p2.core.spi
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.engine_2.4.100.v20160419-0834,org.eclipse.equinox.p2.engine
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.equinox.p2.engine_2.4.100.v20160419-0834,org.eclipse.equinox.p2.engine.query
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.eclipse.osgi.util
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.osgi.framework
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.bundle,org.eclipse.equinox.common_3.8.0.v20160509-1230,
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.bundle,org.eclipse.core.jobs_3.8.0.v20160509-0411,
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.bundle,org.eclipse.equinox.p2.metadata_2.3.100.v20160427-2220,
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.bundle,org.sat4j.core_2.3.5.v201308161310,
org.eclipse.equinox.p2.director_2.3.300.v20160504-1450,osgi.wiring.bundle,org.sat4j.pb_2.3.5.v201404071733,
